unitid,institution,sector,carnegie_classification,medical_degree_flag,hospital_flag,metric,first_year,last_year,n_years,first_value,last_value,absolute_change,percent_change,average_annual_change,slope,intercept,r_squared,p_value,std_error
232025,Emory & Henry University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,ugrds_per_faculty,2016,2025,10,11.59386973,10.06589147,-1.527978259,-0.131791912,-0.169775362,0.022369641,-34.53531476,0.008851086,0.796011448,0.083692241
232609,University of Lynchburg,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,total_faculty,2016,2025,10,192,123,-69,-0.359375,-7.666666667,-6.581818182,13473.56364,0.75303988,0.001136467,1.332616887
232609,University of Lynchburg,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenured,2016,2025,10,0.515625,0.56097561,0.04535061,0.087952698,0.005038957,0.005458346,-10.50870917,0.543431924,0.014985086,0.001768872
232609,University of Lynchburg,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_t_track,2016,2025,10,0.223958333,0.162601626,-0.061356707,-0.273964833,-0.006817412,-0.006979213,14.30518961,0.588487686,0.009607744,0.002063404
232609,University of Lynchburg,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_non_tenure,2016,2025,10,0.260416667,0.276422764,0.016006098,0.061463415,0.001778455,0.001520867,-2.79648044,0.066135214,0.473197279,0.00202056
232609,University of Lynchburg,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_professor,2016,2025,10,0.25,0.333333333,0.083333333,0.333333333,0.009259259,0.008020074,-15.93922219,0.571940134,0.011366407,0.002453072
232609,University of Lynchburg,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_associate_professor,2016,2025,10,0.270833333,0.268292683,-0.00254065,-0.009380863,-0.000282294,0.000605185,-0.94350532,0.011388766,0.769194562,0.001993507
232609,University of Lynchburg,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_assistant_professor,2016,2025,10,0.21875,0.12195122,-0.09679878,-0.442508711,-0.01075542,-0.010146126,20.67920795,0.708272304,0.002265058,0.002302205
232609,University of Lynchburg,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenure_system,2016,2025,10,0.739583333,0.723577236,-0.016006098,-0.021642047,-0.001778455,-0.001520867,3.79648044,0.066135214,0.473197279,0.00202056
232609,University of Lynchburg,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_senior_faculty,2016,2025,10,0.520833333,0.601626016,0.080792683,0.155121951,0.008976965,0.008625259,-16.88272751,0.609891602,0.007658455,0.002438897
232609,University of Lynchburg,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,grads_per_tenure_system,2016,2025,10,2.955399061,8.962546816,6.007147755,2.032601226,0.667460862,0.415845909,-835.1069702,0.621023718,0.006775674,0.114852211
232609,University of Lynchburg,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,ugrds_per_faculty,2016,2025,10,10.33854167,11.3495935,1.011051829,0.097794434,0.112339092,0.020892821,-32.27381062,0.005505823,0.838575527,0.099275499
234207,Washington and Lee University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,total_faculty,2016,2025,10,244,282,38,0.155737705,4.222222222,4.63030303,-9098.127273,0.793030738,0.0005496,0.836319718
234207,Washington and Lee University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenured,2016,2025,10,0.651639344,0.507092199,-0.144547146,-0.221820777,-0.016060794,-0.019202284,39.39319575,0.895625645,3.39018E-05,0.002317616
234207,Washington and Lee University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_t_track,2016,2025,10,0.18852459,0.273049645,0.084525055,0.448350293,0.009391673,0.008500395,-16.96258703,0.723015438,0.001826424,0.001860151
234207,Washington and Lee University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_non_tenure,2016,2025,10,0.159836066,0.219858156,0.06002209,0.375522822,0.006669121,0.010701888,-21.43060872,0.852163224,0.000139136,0.00157596
234207,Washington and Lee University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_professor,2016,2025,10,0.43852459,0.372340426,-0.066184165,-0.150924637,-0.007353796,-0.010773373,22.17536475,0.855539982,0.000126657,0.001565166
234207,Washington and Lee University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_associate_professor,2016,2025,10,0.245901639,0.14893617,-0.096965469,-0.394326241,-0.010773941,-0.011209846,22.85495691,0.909344711,1.91788E-05,0.001251373
234207,Washington and Lee University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_assistant_professor,2016,2025,10,0.155737705,0.258865248,0.103127543,0.662187383,0.011458616,0.01128133,-22.59971294,0.854737717,0.000129542,0.001644278
234207,Washington and Lee University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenure_system,2016,2025,10,0.840163934,0.780141844,-0.06002209,-0.071440927,-0.006669121,-0.010701888,22.43060872,0.852163224,0.000139136,0.00157596
234207,Washington and Lee University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_senior_faculty,2016,2025,10,0.68442623,0.521276596,-0.163149634,-0.238374315,-0.018127737,-0.021983219,45.03032166,0.919378617,1.19445E-05,0.00230157
234207,Washington and Lee University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,ugrds_per_faculty,2016,2025,10,7.483606557,6.791962175,-0.691644382,-0.092421265,-0.076849376,-0.08857436,186.1909348,0.693433969,0.002784424,0.020822002
236577,Seattle Pacific University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,total_faculty,2016,2025,10,213,109,-104,-0.488262911,-11.55555556,-9.715151515,19817.36364,0.700311536,0.002533397,2.246952839
236577,Seattle Pacific University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenured,2016,2025,10,0.544600939,0.559633028,0.015032089,0.027602025,0.001670232,0.00105199,-1.57759136,0.013828652,0.746288166,0.003140892
236577,Seattle Pacific University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_t_track,2016,2025,10,0.244131455,0.229357798,-0.014773657,-0.060515173,-0.001641517,-0.000613787,1.487425054,0.006908062,0.819437265,0.00260189
236577,Seattle Pacific University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_non_tenure,2016,2025,10,0.211267606,0.211009174,-0.000258431,-0.001223242,-2.87146E-05,-0.000438204,1.090166306,0.005931992,0.832515876,0.002005575
236577,Seattle Pacific University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_professor,2016,2025,10,0.319248826,0.339449541,0.020200715,0.063275769,0.002244524,0.00368354,-7.130401596,0.423222111,0.041665017,0.001520339
236577,Seattle Pacific University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_associate_professor,2016,2025,10,0.253521127,0.330275229,0.076754103,0.302752294,0.008528234,0.001607101,-2.970230643,0.024822165,0.663786343,0.003561395
236577,Seattle Pacific University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_assistant_professor,2016,2025,10,0.215962441,0.119266055,-0.096696386,-0.44774631,-0.010744043,-0.004852436,10.01046593,0.180225024,0.221388096,0.003658935
236577,Seattle Pacific University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenure_system,2016,2025,10,0.788732394,0.788990826,0.000258431,0.000327654,2.87146E-05,0.000438204,-0.090166306,0.005931992,0.832515876,0.002005575
236577,Seattle Pacific University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_senior_faculty,2016,2025,10,0.572769953,0.669724771,0.096954818,0.169273575,0.010772758,0.00529064,-10.10063224,0.178339912,0.224080069,0.004014996
236577,Seattle Pacific University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,grads_per_tenure_system,2016,2025,10,3.432539683,3.085271318,-0.347268365,-0.101169512,-0.038585374,-0.073944546,152.390442,0.484326517,0.025405539,0.026976117
236577,Seattle Pacific University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,ugrds_per_faculty,2016,2025,10,14.22691706,14.79204893,0.565131872,0.039722722,0.06279243,-0.102732238,220.5137498,0.090907179,0.397209052,0.114859462
241331,Albizu University-San Juan,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,total_faculty,2016,2025,10,26,37,11,0.423076923,1.222222222,1.727272727,-3457.254545,0.783624208,0.000659559,0.320897502
241331,Albizu University-San Juan,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenured,2016,2025,10,0,0,0,,0,0,0,0,1,0
241331,Albizu University-San Juan,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_t_track,2016,2025,10,0,0,0,,0,0,0,0,1,0
241331,Albizu University-San Juan,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_non_tenure,2016,2025,10,1,1,0,0,0,0,1,0,1,0
241331,Albizu University-San Juan,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_professor,2016,2025,10,0,0,0,,0,0,0,0,1,0
241331,Albizu University-San Juan,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_associate_professor,2016,2025,10,0,0,0,,0,0,0,0,1,0
241331,Albizu University-San Juan,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_assistant_professor,2016,2025,10,0,0,0,,0,0,0,0,1,0
241331,Albizu University-San Juan,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenure_system,2016,2025,10,0,0,0,,0,0,0,0,1,0
241331,Albizu University-San Juan,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_senior_faculty,2016,2025,10,0,0,0,,0,0,0,0,1,0
241331,Albizu University-San Juan,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,ugrds_per_faculty,2016,2025,10,7.91025641,19.10810811,11.1978517,1.415611722,1.244205744,0.835302465,-1672.287471,0.621800323,0.006717204,0.230321179
489937,Carolina University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,total_faculty,2016,2025,10,16,26,10,0.625,1.111111111,1.060606061,-2116.454545,0.361805186,0.065830077,0.498021798
489937,Carolina University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenured,2016,2025,10,0,0,0,,0,0,0,0,1,0
489937,Carolina University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_t_track,2016,2025,10,0,0,0,,0,0,0,0,1,0
489937,Carolina University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_non_tenure,2016,2025,10,1,1,0,0,0,0,1,0,1,0
489937,Carolina University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_professor,2016,2025,10,0,0,0,,0,0,0,0,1,0
489937,Carolina University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_associate_professor,2016,2025,10,0,0,0,,0,0,0,0,1,0
489937,Carolina University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_assistant_professor,2016,2025,10,0,0,0,,0,0,0,0,1,0
489937,Carolina University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenure_system,2016,2025,10,0,0,0,,0,0,0,0,1,0
489937,Carolina University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_senior_faculty,2016,2025,10,0,0,0,,0,0,0,0,1,0
489937,Carolina University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,ugrds_per_faculty,2016,2025,10,13.47916667,18.28205128,4.802884615,0.356319106,0.533653846,0.241517396,-474.0734876,0.043696713,0.562193046,0.399463281
144005,Chicago State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,total_faculty,2016,2025,10,192,152,-40,-0.208333333,-4.444444444,-6.351515152,13003.43636,0.73671727,0.001480367,1.342434503
144005,Chicago State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenured,2016,2025,10,0.333333333,0.526315789,0.192982456,0.578947368,0.021442495,0.015264876,-30.35386137,0.375043139,0.059819067,0.00696679
144005,Chicago State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_t_track,2016,2025,10,0.130208333,0.269736842,0.139528509,1.071578947,0.015503168,0.018093623,-36.35127647,0.462850645,0.030388107,0.006891403
144005,Chicago State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_non_tenure,2016,2025,10,0.536458333,0.203947368,-0.332510965,-0.619826265,-0.036945663,-0.033358499,67.70513784,0.55590709,0.013303837,0.010541377
144005,Chicago State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_professor,2016,2025,10,0.21875,0.256578947,0.037828947,0.172932331,0.004203216,0.006526172,-12.93900738,0.614782005,0.007260206,0.001826443
144005,Chicago State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_associate_professor,2016,2025,10,0.21875,0.263157895,0.044407895,0.203007519,0.004934211,-0.00077368,1.820800369,0.006884613,0.819739754,0.00328531
144005,Chicago State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_assistant_professor,2016,2025,10,0.026041667,0.276315789,0.250274123,9.610526316,0.027808236,0.027606007,-55.58693083,0.592453293,0.009220042,0.008095063
144005,Chicago State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_tenure_system,2016,2025,10,0.463541667,0.796052632,0.332510965,0.717327025,0.036945663,0.033358499,-66.70513784,0.55590709,0.013303837,0.010541377
144005,Chicago State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,pct_senior_faculty,2016,2025,10,0.4375,0.519736842,0.082236842,0.187969925,0.009137427,0.005752492,-11.11820701,0.188055887,0.210547429,0.004226011
144005,Chicago State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,grads_per_tenure_system,2016,2025,10,10.38951311,3.966942149,-6.42257096,-0.618178243,-0.713618996,-0.50409259,1024.186206,0.62175419,0.006720666,0.139009033
144005,Chicago State University,"Public, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,No,ugrds_per_faculty,2016,2025,10,9.166666667,9.094298246,-0.072368421,-0.007894737,-0.008040936,-0.038996826,86.79858474,0.025156589,0.661641633,0.085827372
131520,Howard University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,total_faculty,2016,2025,10,1163,1026,-137,-0.117798796,-15.22222222,-0.309090909,1614.218182,0.000152147,0.97302179,8.858844081
131520,Howard University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_tenured,2016,2025,10,0.366294067,0.466861598,0.100567531,0.274554082,0.01117417,0.001994926,-3.570920776,0.019111481,0.703304156,0.005052945
131520,Howard University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_t_track,2016,2025,10,0.122957868,0.16374269,0.040784822,0.331697542,0.004531647,-0.000903697,1.99163822,0.013227744,0.75171302,0.002759582
131520,Howard University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_non_tenure,2016,2025,10,0.510748065,0.369395712,-0.141352354,-0.276755535,-0.015705817,-0.00109123,2.579282556,0.002938977,0.881758442,0.007106142
131520,Howard University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_professor,2016,2025,10,0.179707653,0.231968811,0.052261158,0.290812091,0.005806795,0.000488633,-0.767029817,0.004835634,0.848617484,0.002478325
131520,Howard University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_associate_professor,2016,2025,10,0.196904557,0.2582846,0.061380043,0.311724848,0.006820005,0.001419265,-2.615683639,0.034277356,0.608602129,0.002663428
131520,Howard University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_assistant_professor,2016,2025,10,0.112639725,0.140350877,0.027711152,0.246015803,0.003079017,-0.000816668,1.803430899,0.007638846,0.810265204,0.003290952
131520,Howard University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_tenure_system,2016,2025,10,0.489251935,0.630604288,0.141352354,0.288915268,0.015705817,0.00109123,-1.579282556,0.002938977,0.881758442,0.007106142
131520,Howard University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_senior_faculty,2016,2025,10,0.37661221,0.490253411,0.113641202,0.30174593,0.0126268,0.001907898,-3.382713456,0.017709022,0.713998483,0.005023806
131520,Howard University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,grads_per_tenure_system,2016,2025,10,4.824253076,4.621329212,-0.202923864,-0.042063271,-0.022547096,0.038357209,-72.97513207,0.157504043,0.256151196,0.031364622
131520,Howard University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,ugrds_per_faculty,2016,2025,10,4.88650043,9.797920728,4.911420298,1.005099737,0.545713366,0.562560507,-1128.553716,0.895750422,3.37381E-05,0.067852818
139658,Emory University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,total_faculty,2016,2025,10,2225,1681,-544,-0.244494382,-60.44444444,-80.10909091,163727.6182,0.629978194,0.006125125,21.70639545
139658,Emory University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_tenured,2016,2025,10,0.338876404,0.47471743,0.135841026,0.400857138,0.015093447,0.01837235,-36.71063503,0.677587079,0.003436081,0.004480674
139658,Emory University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_t_track,2016,2025,10,0.111460674,0.168352171,0.056891497,0.510417666,0.006321277,0.008415059,-16.85754089,0.72750847,0.001706749,0.001820831
139658,Emory University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_non_tenure,2016,2025,10,0.549662921,0.356930399,-0.192732523,-0.350637664,-0.021414725,-0.02678741,54.56817591,0.698347572,0.002603218,0.006224484
139658,Emory University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_professor,2016,2025,10,0.229662921,0.299226651,0.069563729,0.302894908,0.007729303,0.010521297,-20.9822222,0.504782806,0.021294494,0.003684426
139658,Emory University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_associate_professor,2016,2025,10,0.12,0.181439619,0.061439619,0.511996827,0.006826624,0.008286909,-16.59597324,0.83877445,0.000198027,0.001284523
139658,Emory University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_assistant_professor,2016,2025,10,0.100674157,0.162403331,0.061729174,0.61315809,0.006858797,0.007979203,-15.98998047,0.781740095,0.000683467,0.001490632
139658,Emory University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_tenure_system,2016,2025,10,0.450337079,0.643069601,0.192732523,0.427973915,0.021414725,0.02678741,-53.56817591,0.698347572,0.002603218,0.006224484
139658,Emory University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_senior_faculty,2016,2025,10,0.349662921,0.48066627,0.131003349,0.374656107,0.014555928,0.018808206,-37.57819544,0.658476689,0.004372647,0.004788973
139658,Emory University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,grads_per_tenure_system,2016,2025,10,6.233532934,6.551341351,0.317808416,0.050983675,0.035312046,0.038889408,-72.06440392,0.241840055,0.148831333,0.0243446
139658,Emory University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,ugrds_per_faculty,2016,2025,10,3.039550562,4.324013484,1.284462922,0.422583173,0.142718102,0.188404956,-376.7876945,0.631131962,0.006044989,0.050924029
140252,Life University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,Yes,total_faculty,2016,2025,10,131,113,-18,-0.13740458,-2,-1.927272727,4015.654545,0.910928548,1.78609E-05,0.213071465
140252,Life University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,Yes,pct_tenured,2016,2025,10,0,0,0,,0,0,0,0,1,0
140252,Life University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,Yes,pct_t_track,2016,2025,10,0,0,0,,0,0,0,0,1,0
140252,Life University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,Yes,pct_non_tenure,2016,2025,10,1,1,0,0,0,0,1,0,1,0
140252,Life University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,Yes,pct_professor,2016,2025,10,0,0,0,,0,0,0,0,1,0
140252,Life University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,Yes,pct_associate_professor,2016,2025,10,0,0,0,,0,0,0,0,1,0
140252,Life University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,Yes,pct_assistant_professor,2016,2025,10,0,0,0,,0,0,0,0,1,0
140252,Life University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,Yes,pct_tenure_system,2016,2025,10,0,0,0,,0,0,0,0,1,0
140252,Life University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,Yes,pct_senior_faculty,2016,2025,10,0,0,0,,0,0,0,0,1,0
140252,Life University,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Small,No,Yes,ugrds_per_faculty,2016,2025,10,4.529262087,6.684365782,2.155103695,0.475817838,0.239455966,0.228337917,-455.0534599,0.726143359,0.001742451,0.049577371
160755,Tulane University of Louisiana,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,total_faculty,2016,2025,10,978,1609,631,0.645194274,70.11111111,70.22424242,-140495.9818,0.908915562,1.95481E-05,7.859635229
160755,Tulane University of Louisiana,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_tenured,2016,2025,10,0.447852761,0.305779988,-0.142072773,-0.317230987,-0.015785864,-0.014086504,28.80859336,0.819630329,0.000312995,0.002336313
160755,Tulane University of Louisiana,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_t_track,2016,2025,10,0.175869121,0.112492231,-0.063376889,-0.360363941,-0.007041877,-0.006296329,12.85140319,0.779959924,0.000706658,0.00118238
160755,Tulane University of Louisiana,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_non_tenure,2016,2025,10,0.376278119,0.581727781,0.205449663,0.54600481,0.02282774,0.020382833,-40.65999655,0.811195321,0.00037729,0.003476668
160755,Tulane University of Louisiana,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_professor,2016,2025,10,0.268916155,0.185829708,-0.083086448,-0.308967854,-0.009231828,-0.008745627,17.87886124,0.773533299,0.000795427,0.001673049
160755,Tulane University of Louisiana,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_associate_professor,2016,2025,10,0.18609407,0.133623369,-0.052470701,-0.281957943,-0.005830078,-0.00427262,8.782544822,0.761970511,0.000976369,0.000844298
160755,Tulane University of Louisiana,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_assistant_professor,2016,2025,10,0.168711656,0.098819142,-0.069892514,-0.414271993,-0.007765835,-0.007364587,14.99859049,0.811718033,0.000373036,0.001254022
160755,Tulane University of Louisiana,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_tenure_system,2016,2025,10,0.623721881,0.418272219,-0.205449663,-0.329393066,-0.02282774,-0.020382833,41.65999655,0.811195321,0.00037729,0.003476668
160755,Tulane University of Louisiana,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_senior_faculty,2016,2025,10,0.455010225,0.319453076,-0.135557149,-0.297921104,-0.015061905,-0.013018246,26.66140606,0.805120374,0.000429489,0.002264437
160755,Tulane University of Louisiana,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,grads_per_tenure_system,2016,2025,10,6.707650273,5.984645864,-0.723004409,-0.10778803,-0.080333823,-0.10069699,209.6280544,0.375957344,0.059421643,0.045867952
160755,Tulane University of Louisiana,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,ugrds_per_faculty,2016,2025,10,7.122699387,4.504246944,-2.618452442,-0.367620799,-0.29093916,-0.254168226,519.0940228,0.912804767,1.63896E-05,0.027773696
195030,University of Rochester,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,total_faculty,2016,2025,10,2116,2861,745,0.352079395,82.77777778,83.37575758,-165976.6182,0.983656468,1.96382E-08,3.79967134
195030,University of Rochester,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_tenured,2016,2025,10,0.2731569,0.203425376,-0.069731524,-0.255280112,-0.007747947,-0.007486113,15.36230192,0.976333856,8.66007E-08,0.000412075
195030,University of Rochester,"Private not-for-profit, 4-year or above",Mixed Undergraduate/Graduate-Doctorate Medium,Yes,Yes,pct_t_track,2016,2025,10,0.283081285,0.43900734,0.155926055,0.550817248,0.017325117,0.015172068,-30.33793064,0.559473569,0.012851824,0.00475988
